Item ID,Media URL
1015,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_food_14.jpg
937,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_13.jpg
887,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_food_14.jpg
1121,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_wolf.jpg
923,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_23.jpg
1206,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_gem_emerald_02.jpg
1287,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_monsterfang_01.jpg
1318,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_06.jpg
1181,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_scroll_01.jpg
854,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_17.jpg
868,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_13.jpg
890,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_04.jpg
926,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_05.jpg
856,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_bag_05.jpg
869,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_25.jpg
1481,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_axe_13.jpg
1326,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_fish_02.jpg
1512,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_05.jpg
1457,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_01.jpg
1374,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_09.jpg
1440,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_11.jpg
1423,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_06.jpg
1391,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_wand_11.jpg
1413,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_04.jpg
1468,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_monsterscales_02.jpg
1503,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_05.jpg
1491,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_jewelry_ring_14.jpg
1504,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_bracer_07.jpg
1458,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_16.jpg
1482,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_13.jpg
1513,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_06.jpg
1414,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_09.jpg
1493,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_24.jpg
1394,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_10.jpg
1443,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_jewelry_amulet_01.jpg
1376,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_10.jpg
1425,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shirt_05.jpg
1469,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_24.jpg
1351,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_bracer_16.jpg
1505,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_08.jpg
1459,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_03.jpg
1445,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shoulder_07.jpg
1415,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_15.jpg
1483,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_08.jpg
1514,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_16.jpg
1470,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_bag_05.jpg
1495,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_05.jpg
1395,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_01.jpg
1377,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_18.jpg
1427,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_09.jpg
1355,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_pelt_bear_02.jpg
1506,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_18.jpg
1416,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_03.jpg
1497,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_02.jpg
1460,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_46.jpg
1473,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_08.jpg
1399,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_candle_02.jpg
1446,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_01.jpg
1484,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_wand_04.jpg
1515,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_09.jpg
1429,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_11.jpg
1357,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_map_01.jpg
1507,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_08.jpg
1378,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_09.jpg
